0.156762,5.42518,-1.50948,-6.09197,-1.102,-3.92744,8.81332,5.63801,-5.62734,-8.70351,3.12521,-6.22348,-5.1484,3.88333,-3.08857,2.53555,-3.26337,3.86814,-2.077,-1.93356,7.75317,-1.25597,-0.142362,-8.79777,5.69833,5.76033,4.00338,2.3473,-7.2579,3.5872,0.185654,3.96211,-7.69264,2.65304,5.80313,-0.426242,-8.45394,-1.09416,-9.95088,-8.71247,9.80647,-3.13662,0.321216,9.65131,-5.4162,3.53805,-1.10189,0.0775162,7.0718,0.83871,-5.33998,8.81806,-8.43628,-3.66913,-6.30997,-1.17382,1.88118,-4.92362,-7.43835,4.06458,0.814196,0.167649,-9.52475,3.17113,-6.59702,-4.49731,8.6084,8.15215,3.27091,2.39582,3.1621,7.9993,-1.65858,-4.68978,-0.770035,1.88165,-8.24776,3.37837,2.83276,2.57067,-5.5016,5.47915,6.82636,-3.36057,-7.14849,1.80006,-8.77122,-4.30148,-2.02082,-4.7133,7.91491,7.94285,1.4468,3.64357,-4.64518,8.81187,2.63503,3.35572,-9.84986,1.21238,0.519245
4.9507,-2.08353,-4.74162,-9.72833,4.17023,-2.29907,-1.53233,3.28612,-9.85832,-2.40946,7.18543,-0.999648,9.74165,9.28809,3.37995,-7.37821,-4.11974,4.71832,4.33737,4.27736,-2.43194,2.69651,-9.9611,6.01299,0.285897,0.129739,1.14038,-8.79921,0.243698,7.86707,9.89391,3.35016,8.69038,7.42625,8.47997,5.65364,2.71383,-7.17888,2.51835,0.0725065,4.27949,-5.60385,-7.52162,8.43126,1.37433,-1.68611,-2.20343,3.6707,-4.94625,-3.10788,3.22943,-3.50347,6.95405,6.27057,-5.08618,-5.40998,-3.40603,-4.27307,-5.66036,7.8861,-5.53004,-7.32482,-3.75062,-0.646224,5.85163,-1.34842,8.85588,-6.5167,2.11956,9.37147,-9.45508,7.06857,-5.40311,-9.34197,4.28194,0.793828,2.44161,8.20893,-3.34986,-2.82579,2.91042,-5.7305,-6.72197,5.0054,-7.88482,-6.52436,6.16915,1.83174,-2.23267,-8.81422,9.856,-1.74525,-7.89746,8.51142,9.63197,-0.724162,-2.29431,8.46589,-7.54619,2.02657,6.71041
4.20147,-3.5156,-8.07483,1.57909,-7.63228,-2.16206,6.54191,-5.52103,-0.283132,0.312414,-5.51985,3.24484,-3.55269,-0.666066,0.412313,5.11887,-1.11635,-7.15763,3.39234,7.49716,-9.8946,-3.08063,-6.83146,1.04959,-4.2046,8.16959,-4.11955,2.32508,2.81433,1.92444,-9.13866,7.38022,5.5562,5.79806,-0.27372,9.02757,5.80669,-6.0764,7.06349,9.60533,-1.60796,-7.67885,4.44285,0.842753,-4.25127,0.257616,6.05521,-9.43696,-0.404102,-5.47288,-7.40984,2.54726,4.50787,3.32871,1.36278,-4.43335,4.382,3.49944,-4.47913,-2.54619,-0.358009,7.54951,1.05686,-8.42149,2.50049,-3.08618,7.92135,-0.173588,9.62091,-5.39828,1.10683,0.705602,4.53732,-3.00364,-0.636904,1.79738,-2.65694,1.23037,7.87019,-8.11717,-0.853077,-5.24074,7.2755,4.00353,6.22804,5.81121,-1.24949,0.803912,-3.88798,-6.15433,-3.36922,-9.82426,3.96456,-1.90124,-1.8376,2.19627,7.65023,-6.66903,2.75358,-6.61779,7.16002
-8.03037,-4.61823,1.21733,-6.80359,-3.04142,7.80829,2.46576,-8.0123,-8.3828,-4.2596,-3.37283,8.959,7.89803,-0.907989,-5.41581,-3.30178,2.00912,-3.81721,-8.11897,-5.09173,-3.96378,6.97968,-8.93781,-1.16273,-5.36409,-8.90951,3.90751,-7.0288,6.83118,-5.18195,0.891268,9.64817,7.75247,-2.3254,5.71997,-1.5386,3.93795,-9.72015,5.12403,-8.52738,9.39095,-9.85635,7.39659,1.04277,5.49242,-8.55789,7.10286,2.21973,-6.59301,1.57766,6.79339,7.62038,2.70053,-4.09261,7.08808,0.480078,-7.63403,7.68222,5.81157,-6.77652,4.18379,2.46887,-0.267771,-4.97487,-6.84305,-0.58924,-1.72957,9.53528,9.53898,4.39345,-8.45761,5.20244,-1.93946,-3.10671,7.11291,-1.61303,-2.94913,-9.00732,3.96516,-3.63895,2.86765,-5.86751,-2.04146,6.73509,-6.62159,2.52882,2.53359,-8.27063,2.06634,-1.43804,2.07676,6.66053,-1.94084,-0.0230324,4.85082,6.39086,3.64487,-4.15775,-4.2633,-0.980329,-5.06698
-8.13204,-4.81827,-0.132975,9.73235,-7.58337,6.6362,6.83852,-9.24593,-1.76871,-0.0234976,-8.78739,6.14921,-1.78233,3.32259,-3.82782,8.48122,-7.22406,5.52855,3.48712,4.85052,-7.83587,-1.83794,-6.64138,4.00348,4.96225,-1.42056,-1.28872,-1.55593,9.34672,-2.16105,-9.18333,7.86062,7.98628,-1.5057,-3.30592,1.99559,5.01332,0.571682,-2.9718,0.536093,-1.71649,6.07003,-0.561837,-5.00336,2.88517,9.13106,8.66898,-1.18522,-9.20117,-3.50778,-7.56596,-7.43545,9.53509,-2.05237,7.64599,-6.62074,-7.91272,-7.7744,-9.04002,-9.04397,7.31659,5.46194,7.42638,5.11196,6.48425,-3.54571,5.04409,4.40967,0.511102,4.19166,-5.83644,4.74178,7.13007,2.16997,-8.73582,-7.24337,-7.03818,4.78828,-4.49963,3.48275,0.297868,-0.2253,7.11631,4.95449,-3.3107,8.59215,-6.60224,-1.06363,-9.33328,-9.72497,2.26928,-1.52294,7.80551,-1.35423,1.54123,8.7081,-0.970836,-4.0598,-4.87452,-1.92031,2.165
5.63328,-6.36169,2.12236,-7.39695,-1.77199,-7.02087,6.90983,6.71996,-8.59846,3.60843,-6.70358,1.64681,7.68614,8.03916,-7.67437,5.85494,-5.52875,-6.19708,-2.3056,7.9696,-1.9806,3.47311,-9.03742,3.70824,-4.88029,-8.05406,3.45901,7.4222,6.65763,-3.30854,8.14906,4.57636,-4.00416,-8.64721,-7.52331,9.36437,-3.37211,-6.56639,-0.860289,1.58651,-9.70284,8.65646,-9.07719,2.58241,7.99953,3.04266,9.02836,8.67728,0.545472,8.20449,-9.4023,-2.77564,7.97452,-0.915462,-6.39045,-0.591621,-0.427041,9.85035,2.70526,0.677991,4.52099,-7.94702,7.78624,0.647876,2.72891,-5.56041,1.5467,7.8994,7.40069,-6.81566,-1.24753,-4.48331,0.968785,-8.20504,2.00236,1.66342,7.62735,-8.91206,0.998371,-4.55978,1.93582,5.30611,-3.78949,0.530948,2.42008,-0.329176,8.13169,-6.59157,1.22669,2.9235,-4.83762,-5.30501,-7.89405,8.95447,4.82452,-1.99364,4.2746,0.711123,9.77048,-2.81384,0.464882
6.53715,-1.14605,9.35591,4.79213,7.7983,7.99372,-2.58651,-6.0366,-9.99524,7.10868,7.15819,8.77664,8.43882,5.50795,8.71478,-0.399684,6.96631,-3.16323,-0.730879,-3.00703,-8.79944,-1.2628,-4.71834,6.00497,-7.3649,-5.41553,-1.41381,-9.22329,-0.396064,-1.97983,6.24556,4.83198,5.22744,-7.17434,2.84904,1.49552,-8.14757,-4.75156,-9.16166,-3.10554,-8.99243,0.109266,0.207419,-9.20222,-3.773,5.61176,0.704329,8.19921,-1.35059,-8.97047,-8.96262,1.53867,3.89641,5.17015,2.65837,-5.64042,-7.91666,6.58547,-3.50413,-6.32141,2.44972,-6.32369,8.88133,-3.44796,-8.22646,-8.48813,1.99116,-7.19694,5.26032,-5.93604,-0.36479,-0.821317,-3.11608,3.46527,-3.6667,7.08921,0.326028,-1.95784,9.36154,-6.70502,6.45683,-1.4505,4.85991,5.16106,-4.53214,9.7749,-2.22253,-8.15922,6.08572,-2.26205,5.92215,-0.374238,0.984016,2.17566,2.29865,-7.28723,8.22575,1.85763,-1.43504,3.53292,-9.88023
-9.74832,-4.81858,3.27689,-6.52816,0.568878,6.0328,3.23436,6.00358,2.80866,-2.64304,4.99805,-2.78066,6.79194,5.28055,6.74533,-0.783589,-8.51535,-7.78352,-2.23182,3.08978,6.63021,-1.26152,3.7398,5.71567,2.63287,-5.82717,1.47221,2.75188,-8.97732,6.29582,-9.87675,8.80636,-2.9556,2.09265,2.03307,-5.86026,-1.26217,0.493621,-2.6626,9.41579,-3.29902,3.47297,9.02812,-1.33496,3.94537,-6.62244,9.12966,5.07738,0.0384873,2.58449,9.27316,0.127375,-7.87091,-3.52534,8.49075,2.63048,2.56315,6.06784,-3.64097,0.874165,6.00489,-0.0559142,6.06804,1.86534,-8.57793,2.87163,3.04602,8.43567,-6.99933,-0.688659,-5.73437,-0.44187,-2.03302,3.12085,-6.49328,2.40353,7.71399,-7.63701,2.87088,-2.63069,-4.27735,3.5204,8.78869,-8.54805,-2.35992,-1.13915,-1.2109,3.84766,7.08272,-6.6682,-7.54121,9.3769,7.83187,-7.49631,8.99491,9.11504,-2.54515,-8.21233,5.72045,-5.09096,-9.24988
1.22925,5.96588,2.46533,4.98031,0.518388,2.05846,-4.80712,7.39299,0.768504,-2.86551,-5.91114,1.60601,4.86365,9.09873,-6.60143,8.54267,-2.91413,-2.30264,6.43332,4.10662,2.09442,7.99121,0.79762,-2.45949,8.76354,-2.59687,1.40256,9.82491,-0.348016,-2.71006,2.22475,8.80721,-6.03852,-6.6987,4.34151,7.41651,8.56794,4.36321,7.31346,-6.4774,-8.20731,9.90598,0.231343,-3.91041,-9.32291,2.37638,6.78733,-4.37973,-9.48942,8.05495,-4.24724,-1.98939,-9.90659,4.09997,-6.47999,7.85297,1.86456,3.52022,1.38173,9.97039,2.71665,-3.50021,5.44227,5.45968,4.97692,7.99936,-0.153229,3.32199,-4.13863,-4.07785,-7.74893,9.41462,6.53733,9.49582,-7.06012,0.785863,-5.23218,9.68416,4.0781,0.83549,-2.81565,7.50288,8.14263,-8.95263,8.14735,-6.77439,8.26157,-4.59487,-8.70525,-1.18654,0.573753,8.97412,8.55234,-2.96538,-7.04812,-3.29294,-7.43476,-1.44156,7.69406,-2.81772,-6.83397
-5.17763,-1.86361,-0.490831,3.47988,5.22537,4.27031,4.04353,5.61573,-4.09374,5.00821,3.19678,-4.66675,-6.09953,-3.09255,9.98612,3.66439,5.67203,4.23069,6.37413,7.99353,-8.75053,3.17219,-0.680866,3.7936,8.31684,-5.3116,0.99619,-0.757171,-8.87619,-9.86438,-6.03858,-0.0524446,7.72894,7.36594,-6.56992,1.57553,-5.31349,-0.000942746,5.14513,-4.30624,-9.80426,-9.48484,-8.60955,0.309738,-6.93522,-5.60285,2.94811,-7.38052,1.16899,-8.51392,-4.63048,6.54809,-0.808267,0.59233,-9.33285,7.16038,-7.85886,6.33175,0.321357,3.34409,-1.23462,-3.06105,-4.53424,-9.2088,-8.56529,-4.39606,-1.19889,-8.85085,-6.86636,-4.90475,-7.65128,-2.77072,-9.11949,-0.655884,7.73697,-9.59253,-2.1785,-9.8512,-9.87097,-8.64849,-2.46959,6.76491,9.85217,-0.707588,-8.93552,-5.89105,9.49048,-9.91306,-7.06698,-4.29117,5.5184,-4.83583,-5.49503,1.3513,5.44302,-4.39208,5.16788,5.61711,-9.97991,-3.95511,-4.07953
-7.95265,1.43353,-4.11372,7.68055,-4.22903,-8.33627,8.29491,-3.89425,3.77644,4.53277,-3.85293,-5.42027,0.848003,-9.6907,5.05265,-6.45641,-5.87716,-5.98145,8.23983,8.17504,-7.01065,7.37133,-9.59952,6.27344,8.60969,-1.21105,-3.61645,-8.82435,5.24697,6.37543,3.26582,3.88339,3.33514,9.50566,-7.92337,-4.43194,5.84032,-9.27336,-5.24664,-1.18163,3.69301,6.55154,3.91216,5.05902,9.72295,-2.82657,3.13788,-2.86344,7.11943,2.60717,-7.13726,-3.14656,-4.0313,7.58555,-6.73687,9.80184,8.24304,0.0231988,8.65631,-6.18726,4.87841,2.51228,-7.0703,-8.02608,3.7431,-4.81714,-2.39528,5.16445,-8.39007,-6.96188,9.28088,-2.49425,-9.64466,3.94745,8.75871,-7.71154,8.75303,8.97075,-9.64117,0.0486009,-8.97695,-9.28463,-3.57691,-6.13094,-4.06845,0.275965,-5.31653,6.30614,-8.7786,1.49482,-9.0965,6.68804,9.59902,-7.88261,7.69716,-4.22257,-0.0990329,2.43853,-2.85418,9.31724,4.59889
-2.2667,7.593,5.95578,-4.01018,7.48945,-0.827218,7.41081,-0.711526,-9.5503,-9.871,-5.49869,-6.17321,2.34197,2.11685,8.35024,-3.83829,-3.08696,7.2498,-6.49143,6.22253,5.08913,1.61424,6.5148,-7.30469,2.22876,-9.56915,-4.01458,8.64364,6.05646,6.32401,-8.01706,-3.76114,0.85621,-6.67907,-9.94015,0.198935,-1.57859,2.87631,-6.96117,-0.886846,8.22174,0.491805,5.0489,5.20624,7.79921,-1.14022,-3.96785,6.36627,7.42507,1.57398,7.4844,-0.194679,6.52932,-3.13884,8.06687,-2.33915,7.06617,-8.94946,-0.333986,9.61073,6.4614,-8.49748,2.8175,5.37493,-2.21315,-6.0151,3.14077,8.92959,6.0972,9.328,4.48049,-5.3954,-7.83887,-8.07271,8.95373,6.71276,1.7967,1.94713,4.68809,3.96753,2.94779,9.88891,-9.60391,-7.68352,2.45051,-1.96525,8.57862,-4.26104,9.93353,4.6507,-1.09475,-2.64016,5.27377,-0.931164,-7.82824,-2.74877,0.19142,4.48397,-2.83034,-8.30016,2.55444
-7.6639,-2.54661,-0.397428,3.3424,0.867736,3.43299,-2.40135,9.52017,-6.91491,7.92004,7.30586,4.40111,-9.81492,-5.58007,-1.94801,9.46469,-8.04535,7.373,0.367966,6.3741,-1.09566,5.39647,1.04767,7.67781,-7.80526,3.67045,-9.28644,-6.86743,8.85708,1.6477,-7.70609,2.56062,4.3115,-9.07187,0.0382493,-1.52589,-9.83063,0.293276,2.08515,7.54208,-8.77176,-3.15831,-4.6107,-8.21748,2.69362,-1.97565,3.32118,8.35775,9.11097,-5.14037,-9.40003,-3.88085,1.344,1.6408,-2.76986,-6.43263,2.23027,-1.76869,7.78814,-9.12328,-0.112094,-7.16231,2.68083,-6.72121,7.19907,-8.81263,-3.46845,-3.99012,-5.04983,-3.33451,-3.62951,-4.47978,1.17294,7.08018,3.31288,-3.08993,-6.06414,3.3143,2.4864,-8.219,-6.34142,-2.34478,-7.47585,-5.20201,4.4534,-7.92171,-7.14007,1.46058,5.39395,-5.79353,-8.30052,-1.23212,-6.87394,-8.04528,-1.40459,-3.66376,-0.395061,5.87453,3.29382,4.50948,2.56638
7.52334,5.01963,5.08825,4.37558,-6.16053,3.13221,0.132135,-3.884,-2.7221,1.01183,-9.40213,8.93629,6.6802,-1.40938,7.60432,2.19329,-4.40934,2.65726,-3.84859,1.02643,-3.60654,8.22223,4.21054,-1.50288,-6.04425,9.28902,-1.97333,7.44386,-8.18408,-4.12325,-3.3258,-9.59556,7.04188,-1.36822,7.59894,5.96037,1.31851,4.04697,-4.25619,-2.39188,8.79084,3.4772,1.03403,-9.75975,0.866618,5.34336,-8.66962,-3.58027,-6.59651,-7.41521,-7.54087,0.956681,1.14103,-5.50258,7.38658,-7.58774,6.77569,-8.89925,2.12721,8.48007,8.6839,0.730808,9.66664,-8.28555,9.66665,9.0071,2.37637,-6.31835,-3.9264,-3.31536,0.962089,-4.05224,2.92032,7.06749,3.00975,-6.57195,1.61072,9.73927,8.62854,-6.97876,-6.19871,3.05796,8.00465,-5.18255,-6.54777,6.19729,-2.16591,-5.41309,0.163525,7.92588,9.94601,6.61935,8.4666,-1.80797,6.43911,0.173461,-4.54987,-4.39835,5.70801,0.218168,0.414342
-5.0298,-2.85243,7.92059,4.38479,-3.26231,-5.22286,-4.85784,-9.02598,0.200368,8.37577,6.50554,4.18901,-9.79756,2.73029,8.23653,3.46951,-8.97488,-9.33134,1.84226,-8.15923,-3.91904,0.851346,7.88007,1.49465,-6.20458,-2.00196,-1.45292,6.1972,-2.3678,-2.70026,6.9336,9.68034,0.902496,-1.69554,7.82095,-5.18544,-3.33425,-4.4144,5.95723,4.53276,5.30513,-7.93002,3.91814,-1.34565,3.28809,3.32719,1.47227,3.17772,0.234209,-1.16271,-4.21804,3.19148,-6.84828,-5.99601,1.91991,3.22166,-4.7285,-4.30076,-8.99887,-7.95421,2.61897,9.39229,-9.99854,0.0624985,-6.0697,0.856716,-1.74061,-3.73105,0.731906,6.65908,5.17836,-8.2792,0.268813,4.88747,-1.16651,-6.95059,-2.63318,-9.19959,-6.94172,-4.58256,9.87311,9.63612,4.07735,6.49889,-2.5253,2.82391,-4.19849,-2.65427,9.50522,4.81698,-1.95673,9.1252,-2.39627,8.46995,-6.33106,7.04155,-3.44473,-0.261467,9.02414,3.50322,0.945765
